,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NMR_file_storage77,02_A1_Plasma_naive_0days_170427_UKy_GCH_rep2-acetone-NMR_A,"02_A1_13C6-Glc_UKy_GCH_Ms_plasma_PRESAT_01.fid,02_A1_13C6-Glc_UKy_GCH_Ms_plasma_gHSQCAD_01.fid",file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NMR_file_storage78,03_A2_Plasma_naive_0days_170427_UKy_GCH_rep3-acetone-NMR_A,"03_A2_13C6-Glc_UKy_GCH_Ms_plasma_PRESAT_01.fid,03_A2_13C6-Glc_UKy_GCH_Ms_plasma_gHSQCAD_01.fid",file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NMR_file_storage79,04_B0_Plasma_syngenic_42days_170427_UKy_GCH_rep1-acetone-NMR_A,"04_B0_13C6-Glc_UKy_GCH_Ms_plasma_PRESAT_01.fid,04_B0_13C6-Glc_UKy_GCH_Ms_plasma_gHSQCAD_01.fid",file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NMR_file_storage80,05_B1_Plasma_syngenic_42days_170427_UKy_GCH_rep2-acetone-NMR_A,"05_B1_13C6-Glc_UKy_GCH_Ms_plasma_PRESAT_01.fid,05_B1_13C6-Glc_UKy_GCH_Ms_plasma_gHSQCAD_01.fid",file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NMR_file_storage81,06_B2_Plasma_syngenic_42days_170427_UKy_GCH_rep3-acetone-NMR_A,"06_B2_13C6-Glc_UKy_GCH_Ms_plasma_PRESAT_01.fid,06_B2_13C6-Glc_UKy_GCH_Ms_plasma_gHSQCAD_01.fid",file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NMR_file_storage82,07_C1-1_Plasma_allogenic_42days_170427_UKy_GCH_rep1-acetone-NMR_A,"07_C1-1_13C6-Glc_UKy_GCH_Ms_plasma_PRESAT_01.fid,07_C1-1_13C6-Glc_UKy_GCH_Ms_plasma_gHSQCAD_01.fid",file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NMR_file_storage83,08_C1-2_Plasma_allogenic_42days_170427_UKy_GCH_rep2-acetone-NMR_A,"08_C1-2_13C6-Glc_UKy_GCH_Ms_plasma_PRESAT_01.fid,08_C1-2_13C6-Glc_UKy_GCH_Ms_plasma_gHSQCAD_01.fid",file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NMR_file_storage84,09_C2-0_Plasma_allogenic_42days_170427_UKy_GCH_rep1-acetone-NMR_A,"09_C2-0_13C6-Glc_UKy_GCH_Ms_plasma_PRESAT_01.fid,09_C2-0_13C6-Glc_UKy_GCH_Ms_plasma_gHSQCAD_01.fid",file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NMR_file_storage85,10_B1-0_Plasma_syngenic_7days_170427_UKy_GCH_rep1-acetone-NMR_A,"10_B1-0_13C6-Glc_UKy_GCH_Ms_plasma_PRESAT_01.fid,10_B1-0_13C6-Glc_UKy_GCH_Ms_plasma_gHSQCAD_01.fid",file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NMR_file_storage86,11_B1-1_Plasma_syngenic_7days_170427_UKy_GCH_rep2-acetone-NMR_A,"11_B1-1_13C6-Glc_UKy_GCH_Ms_plasma_PRESAT_01.fid,11_B1-1_13C6-Glc_UKy_GCH_Ms_plasma_gHSQCAD_01.fid",file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NMR_file_storage87,12_B1-2_Plasma_syngenic_7days_170427_UKy_GCH_rep3-acetone-NMR_A,"12_B1-2_13C6-Glc_UKy_GCH_Ms_plasma_PRESAT_01.fid,12_B1-2_13C6-Glc_UKy_GCH_Ms_plasma_gHSQCAD_01.fid",file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NMR_file_storage88,13_C1-1_Plasma_allogenic_7days_170427_UKy_GCH_rep1-acetone-NMR_A,"13_C1-1_13C6-Glc_UKy_GCH_Ms_plasma_PRESAT_01.fid,13_C1-1_13C6-Glc_UKy_GCH_Ms_plasma_gHSQCAD_01.fid",file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NMR_file_storage89,14_C1-2_Plasma_allogenic_7days_170427_UKy_GCH_rep2-acetone-NMR_A,"14_C1-2_13C6-Glc_UKy_GCH_Ms_plasma_PRESAT_01.fid,14_C1-2_13C6-Glc_UKy_GCH_Ms_plasma_gHSQCAD_01.fid",file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NMR_file_storage90,15_C1-20_Plasma_allogenic_7days_170427_UKy_GCH_rep3-acetone-NMR_A,"15_C1-20_13C6-Glc_UKy_GCH_Ms_plasma_PRESAT_01.fid,15_C1-20_13C6-Glc_UKy_GCH_Ms_plasma_gHSQCAD_01.fid",file_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,05,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,06,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,07,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,08,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,09,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,10,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,11,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,12,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,13,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,14,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,15,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,01,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,02,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,03,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,04,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,05,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,06,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,07,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,08,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,09,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,10,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,11,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,12,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,13,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,14,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,15,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
#ignore,76,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
#ignore,77,,,,0,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,,analytical_box5,,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lipid fraction for FT-MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#sample.id,"#sample%child.id=-lipid; #.replicate=1;#%type=""analytical""; #.weight; #%units=g;#.type=media_extract; *#protocol.id=lipid_extraction",*#protocol.id,#sample.status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,Slice #,Sample ID,g lipid ext,BoxID,status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,01,01_A0_Plasma_naive_0days_170427_UKy_GCH_rep1,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,02,02_A1_Plasma_naive_0days_170427_UKy_GCH_rep2,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,03,03_A2_Plasma_naive_0days_170427_UKy_GCH_rep3,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,04,04_B0_Plasma_syngenic_42days_170427_UKy_GCH_rep1,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,05,05_B1_Plasma_syngenic_42days_170427_UKy_GCH_rep2,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,06,06_B2_Plasma_syngenic_42days_170427_UKy_GCH_rep3,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,07,07_C1-1_Plasma_allogenic_42days_170427_UKy_GCH_rep1,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,08,08_C1-2_Plasma_allogenic_42days_170427_UKy_GCH_rep2,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,09,09_C2-0_Plasma_allogenic_42days_170427_UKy_GCH_rep1,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,10,10_B1-0_Plasma_syngenic_7days_170427_UKy_GCH_rep1,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,11,11_B1-1_Plasma_syngenic_7days_170427_UKy_GCH_rep2,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,12,12_B1-2_Plasma_syngenic_7days_170427_UKy_GCH_rep3,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,13,13_C1-1_Plasma_allogenic_7days_170427_UKy_GCH_rep1,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,14,14_C1-2_Plasma_allogenic_7days_170427_UKy_GCH_rep2,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,15,15_C1-20_Plasma_allogenic_7days_170427_UKy_GCH_rep3,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,16,0,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,17,0,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,18,#protocol.id,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,19,,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,20,NMR_file_storage76,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,21,NMR_file_storage77,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,22,NMR_file_storage78,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,23,NMR_file_storage79,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,24,NMR_file_storage80,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,25,NMR_file_storage81,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,26,NMR_file_storage82,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,27,NMR_file_storage83,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,28,NMR_file_storage84,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,29,NMR_file_storage85,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,30,NMR_file_storage86,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,01,0,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,77,0,,analytical_box6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Media Time Point T=,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DATE:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Person:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#protocol.id,#.parentID,#.type,#.box_name,#.location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,analytical_box7,analytical_sample_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,analytical_box8,analytical_sample_storage,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#sample.id,,,,"#sample%child.id=-acetone-FTMS_A; #.replicate=1;#%type=""analytical"";#.weight; #%units=g;*#protocol.id=acetone_extraction; #sample.type=media_extract",*#protocol.id,#sample.status,"#sample%child.id=-acetone-FTMS_B; #.replicate=2;#%type=""analytical"";#.weight; #%units=g;*#protocol.id=acetone_extraction; #sample.type=media_extract",*#protocol.id,#sample.status,"#sample%child.id=-acetone-ICMS_A;#.replicate=1; #%type=""analytical"";#.weight; #%units=g;*#protocol.id=acetone_extraction; #sample.type=media_extract",*#protocol.id,#sample.status,"#sample%child.id=-acetone-NMR_A;#.replicate=1; #%type=""analytical"";#.weight; #%units=g;*#protocol.id=acetone_extraction; #sample.type=media_extract",*#protocol.id,#sample.status,"#sample%child.id=-acetone-NMR_B;#.replicate=2; #%type=""analytical"";#.weight; #%units=g;*#protocol.id=acetone_extraction; #sample.type=media_extract",*#protocol.id,#sample.status,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,Slice #,Sample ID,acetone tare (1.5ml tube),acetone+tare,g  acetone ext,g acetone FTMS A,BoxID,status,g acetone FTMS B,BoxID,status,g acetone ICMS A,BoxID,status,g acetone NMR A,BoxID,status,g acetone NMR B,BoxID,status,"g a/ GCMS, FTMS","half [g a/ GCMS, FTMS]",ratio (acetone for GCMS),ratio (acetone for NMR_A),ratio (acetone for NMR_B),,,,,,,,,,,,,,,,,,,
,01,01_A0_Spleen_naive_0days_170427_UKy_GCH_rep1-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,02,02_A1_Spleen_naive_0days_170427_UKy_GCH_rep2-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,03,03_A2_Spleen_naive_0days_170427_UKy_GCH_rep3-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,04,04_B0_Spleen_syngenic_42days_170427_UKy_GCH_rep1-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,05,05_B1_Spleen_syngenic_42days_170427_UKy_GCH_rep2-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,06,06_B2_Spleen_syngenic_42days_170427_UKy_GCH_rep3-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,07,07_C1-1_Spleen_allogenic_42days_170427_UKy_GCH_rep1-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,08,08_C1-2_Spleen_allogenic_42days_170427_UKy_GCH_rep2-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,09,09_C2-0_Spleen_allogenic_42days_170427_UKy_GCH_rep1-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,10,10_B1-0_Spleen_syngenic_7days_170427_UKy_GCH_rep1-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,11,11_B1-1_Spleen_syngenic_7days_170427_UKy_GCH_rep2-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,12,12_B1-2_Spleen_syngenic_7days_170427_UKy_GCH_rep3-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,13,13_C1-1_Spleen_allogenic_7days_170427_UKy_GCH_rep1-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,14,14_C1-2_Spleen_allogenic_7days_170427_UKy_GCH_rep2-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,15,15_C1-20_Spleen_allogenic_7days_170427_UKy_GCH_rep3-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,16,16_A0_Lung_naive_0days_170427_UKy_GCH_rep1-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,17,17_A1_Lung_naive_0days_170427_UKy_GCH_rep2-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,18,18_A2_Lung_naive_0days_170427_UKy_GCH_rep3-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,19,19_B0_Lung_syngenic_42days_170427_UKy_GCH_rep1-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,20,20_B1_Lung_syngenic_42days_170427_UKy_GCH_rep2-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,21,21_B2_Lung_syngenic_42days_170427_UKy_GCH_rep3-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,22,22_C1-1_Lung_allogenic_42days_170427_UKy_GCH_rep1-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,23,23_C1-2_Lung_allogenic_42days_170427_UKy_GCH_rep2-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,24,24_C2-0_Lung_allogenic_42days_170427_UKy_GCH_rep1-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,25,25_B1-0_Lung_syngenic_7days_170427_UKy_GCH_rep1-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,26,26_B1-1_Lung_syngenic_7days_170427_UKy_GCH_rep2-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,27,27_B1-2_Lung_syngenic_7days_170427_UKy_GCH_rep3-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,28,28_C1-1_Lung_allogenic_7days_170427_UKy_GCH_rep1-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,29,29_C1-2_Lung_allogenic_7days_170427_UKy_GCH_rep2-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,30,30_C1-20_Lung_allogenic_7days_170427_UKy_GCH_rep3-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,01,01_A0_SI_naive_0days_170427_UKy_GCH_rep1-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
#ignore,77,77____days_170427_UKy_GCH_rep-media-7h,,,0,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,,analytical_box7,,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lipid fraction for FT-MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#sample.id,"#sample%child.id=-lipid; #.replicate=1;#%type=""analytical""; #.weight; #%units=g;#.type=media_extract; *#protocol.id=lipid_extraction",*#protocol.id,#sample.status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,Slice #,Sample ID,g lipid ext,BoxID,status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,01,01_A0_Spleen_naive_0days_170427_UKy_GCH_rep1-media-7h,,analytical_box8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,02,02_A1_Spleen_naive_0days_170427_UKy_GCH_rep2-media-7h,,analytical_box8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,03,03_A2_Spleen_naive_0days_170427_UKy_GCH_rep3-media-7h,,analytical_box8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ignore,04,04_B0_Spleen_syngenic_42days_170427_UKy_GCH_rep1-media-7h,,analytical_box8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
